Excgflg,Mktflg,Date,Rmrf,Smb,Hml
2,A,2012/1/12,-0.0036,-0.0002,-0.0008
2,A,2012/1/13,-0.0346,-0.0107,0.0031
2,A,2012/1/16,-0.0338,-0.004,0.0175
2,A,2012/1/17,0.0546,-0.0012,-0.0056
2,A,2012/1/18,-0.0246,-0.0034,0.0029
2,A,2012/1/19,0.0126,-0.0102,0.0032
2,A,2012/1/20,0.0163,-0.0035,0.0001
2,A,2012/1/30,-0.0098,0.0114,-0.0061
2,A,2012/1/31,0.0007,0.0004,-0.0053
2,A,2012/2/1,-0.0081,0.0055,-0.0015
2,A,2012/2/2,0.0199,0.0006,-0.0032
2,A,2012/2/3,0.014,0.0091,-0.001
2,A,2012/2/6,0.0076,0.0061,-0.0057
2,A,2012/2/7,-0.0176,0.0013,-0.0026
2,A,2012/2/8,0.0286,-0.0034,-0.005
2,A,2012/2/9,0.0055,0.005,-0.0008
2,A,2012/2/10,0.005,0.0034,0.0061
2,A,2012/2/13,0.0081,0.0075,-0.0076
2,A,2012/2/14,-0.0002,0.0043,-0.0016
2,A,2012/2/15,0.0157,0.0038,0.002
2,A,2012/2/16,-0.0026,0.0056,0.0009
2,A,2012/2/17,-0.0033,-0.0001,0.0001
2,A,2012/2/20,0.0018,0.0022,0.0064
2,A,2012/2/21,0.0116,-0.0005,-0.0004
2,A,2012/2/22,0.0209,-0.0004,0.0044
2,A,2012/2/23,0.0042,-0.0049,-0.0002
2,A,2012/2/24,0.0154,-0.0075,0.0119
2,A,2012/2/27,0.0034,-0.0043,0.0021
2,A,2012/2/28,-0.0064,-0.0047,0.0018
2,A,2012/2/29,-0.013,-0.002,-0.0073
2,A,2012/3/1,0.0035,0.0045,0.0029
2,A,2012/3/2,0.0208,-0.0025,0.0068
2,A,2012/3/5,-0.0007,0.0082,-0.0009
2,A,2012/3/6,-0.0102,0.0063,-0.0047
2,A,2012/3/7,-0.0054,0.0033,-0.0013
2,A,2012/3/8,0.0131,0.0014,0
2,A,2012/3/9,0.0162,-0.0025,-0.0061
2,A,2012/3/12,0.003,0.0093,-0.0051
2,A,2012/3/13,0.0109,-0.0004,0.003
2,A,2012/3/14,-0.0407,-0.0093,-0.0012
2,A,2012/3/15,-0.0087,-0.0033,-0.0121
2,A,2012/3/16,0.0234,0.0053,-0.0041
2,A,2012/3/19,0.0097,0.0113,-0.0013
2,A,2012/3/20,-0.0221,0.0006,0.0072
2,A,2012/3/21,0.0003,0.0023,0.0012
2,A,2012/3/22,-0.0032,0.0006,0.0072
2,A,2012/3/23,-0.0183,-0.0048,-0.0025
2,A,2012/3/26,0.0004,-0.0024,-0.0067
2,A,2012/3/27,-0.0054,0.0034,0.0094
2,A,2012/3/28,-0.0407,-0.0093,0.0081
2,A,2012/3/29,-0.0162,-0.0039,0.0062
2,A,2012/3/30,-0.0033,-0.0019,0.0062
2,A,2012/4/5,0.0317,0.0017,-0.006
2,A,2012/4/6,0.0068,0.0031,-0.0087
2,A,2012/4/9,-0.0113,0.0004,-0.0027
2,A,2012/4/10,0.0097,0.0027,0.0033
2,A,2012/4/11,0.0034,0.0031,0.0027
2,A,2012/4/12,0.0203,0.0015,0.0011
2,A,2012/4/13,0.0061,0.0007,-0.0002
2,A,2012/4/16,-0.0015,0.0015,0.0011
2,A,2012/4/17,-0.0141,0.0008,-0.0044
2,A,2012/4/18,0.0223,-0.0006,0.0031
2,A,2012/4/19,-0.0026,0.0003,0.0005
2,A,2012/4/20,0.0084,-0.0026,0.0042
2,A,2012/4/23,-0.0164,-0.011,0.0071
2,A,2012/4/24,-0.0087,-0.006,0.0014
2,A,2012/4/25,0.0102,0.0008,0.0069
2,A,2012/4/26,-0.0012,-0.0038,-0.0026
2,A,2012/4/27,-0.0045,-0.0022,0.0003
2,A,2012/5/2,0.017,-0.0087,0.0031
2,A,2012/5/3,0.0051,0.0008,-0.0076
2,A,2012/5/4,0.0107,-0.0009,-0.0072
2,A,2012/5/7,0.0084,0.0033,-0.0046
2,A,2012/5/8,-0.002,0.0067,0.0025
2,A,2012/5/9,-0.0183,0.0024,-0.0024
2,A,2012/5/10,0.0033,0.0012,-0.001
2,A,2012/5/11,-0.0061,-0.0007,-0.0036
2,A,2012/5/14,-0.0049,0.0027,0.006
2,A,2012/5/15,0.0003,-0.0035,0.0011
2,A,2012/5/16,-0.0149,0.0076,-0.0025
2,A,2012/5/17,0.0144,0.002,0.0008
2,A,2012/5/18,-0.0161,-0.0007,-0.0004
2,A,2012/5/21,0.0014,-0.0115,-0.0048
2,A,2012/5/22,0.0156,-0.0041,0.0042
2,A,2012/5/23,-0.0017,0.0004,0.0038
2,A,2012/5/24,-0.0103,0.0033,0.0054
2,A,2012/5/25,-0.0121,-0.0052,0.0094
2,A,2012/5/28,0.016,-0.0112,0.0082
2,A,2012/5/29,0.0148,0.0037,-0.0017
2,A,2012/5/30,0.0002,0.0033,0.005
2,A,2012/5/31,0.0022,0.004,-0.0051
2,A,2012/6/1,-0.0007,-0.002,-0.0023
2,A,2012/6/4,-0.0295,-0.0055,-0.0037
2,A,2012/6/5,-0.0016,0.0016,-0.0019
2,A,2012/6/6,-0.0024,0.0005,0.0016
2,A,2012/6/7,-0.0047,0.0008,0.0049
2,A,2012/6/8,-0.0036,-0.0006,0.0013
2,A,2012/6/11,0.0179,-0.0015,0.0025
2,A,2012/6/12,-0.0041,0.0014,0.0016
2,A,2012/6/13,0.0174,0.0026,-0.0015
2,A,2012/6/14,-0.0056,-0.001,-0.0035
2,A,2012/6/15,0.0003,0.0036,-0.0044
2,A,2012/6/18,0.01,0.0021,-0.0055
2,A,2012/6/19,-0.0079,0.0055,-0.0027
2,A,2012/6/20,-0.0026,0.0001,0.0012
2,A,2012/6/21,-0.0137,0.0001,0.0023
2,A,2012/6/25,-0.0257,-0.0022,0.0031
2,A,2012/6/26,-0.0011,-0.0024,0.0011
2,A,2012/6/27,-0.0016,-0.0006,0
2,A,2012/6/28,-0.0104,-0.0037,0.0005
2,A,2012/6/29,0.0132,0.0021,-0.0047
2,A,2012/7/2,0.0106,0.0039,-0.0035
2,A,2012/7/3,0.0027,0.0034,-0.0006
2,A,2012/7/4,-0.0047,0.0022,-0.0019
2,A,2012/7/5,-0.019,-0.0078,0.0014
2,A,2012/7/6,0.0237,-0.0061,-0.004
2,A,2012/7/9,-0.0213,-0.0071,-0.0065
2,A,2012/7/10,-0.0083,-0.0036,0.0036
2,A,2012/7/11,0.0092,-0.0022,-0.0023
2,A,2012/7/12,0.0156,-0.0024,-0.0029
2,A,2012/7/13,-0.0039,-0.0062,-0.0053
2,A,2012/7/16,-0.036,-0.0125,-0.0001
2,A,2012/7/17,0.005,0.0011,0.0062
2,A,2012/7/18,0.0027,0.01,-0.0004
2,A,2012/7/19,0.0074,0.0093,-0.0016
2,A,2012/7/20,-0.0092,0.006,-0.0022
2,A,2012/7/23,-0.011,0.005,-0.0002
2,A,2012/7/24,0.0081,0.0009,0.0019
2,A,2012/7/25,-0.0079,0.0023,-0.0031
2,A,2012/7/26,-0.0073,-0.0044,0.0011
2,A,2012/7/27,-0.0051,-0.0008,0.0034
2,A,2012/7/30,-0.0153,-0.0184,0.007
2,A,2012/7/31,-0.0131,-0.0085,0.0027
2,A,2012/8/1,0.0149,0.0013,0.0017
2,A,2012/8/2,-0.0098,0.0048,-0.0022
2,A,2012/8/3,0.018,0.0078,-0.0028
2,A,2012/8/6,0.0221,0.0051,-0.006
2,A,2012/8/7,0.0078,0.0059,-0.0041
2,A,2012/8/8,-0.0029,0.0025,-0.0013
2,A,2012/8/9,0.015,0.0003,-0.0046
2,A,2012/8/10,-0.0045,0.004,0.0022
2,A,2012/8/13,-0.0214,-0.0001,-0.0034
2,A,2012/8/14,0.007,0.0021,0.0072
2,A,2012/8/15,-0.0071,-0.0013,-0.0052
2,A,2012/8/16,-0.0076,0.0005,0.002
2,A,2012/8/17,-0.0042,0.0074,0.0045
2,A,2012/8/20,0.0017,0.0083,-0.0058
2,A,2012/8/21,0.0124,0.0092,-0.0044
2,A,2012/8/22,-0.0082,0.0054,-0.0005
2,A,2012/8/23,0.0049,0.0064,0.0014
2,A,2012/8/24,-0.02,-0.0047,0.0003
2,A,2012/8/27,-0.0224,0.0008,-0.0019
2,A,2012/8/28,0.0036,0.0068,0.0012
2,A,2012/8/29,-0.0069,0.007,-0.0008
2,A,2012/8/30,-0.0167,-0.0062,0.0039
2,A,2012/8/31,0.0029,0.0046,-0.0005
2,A,2012/9/3,0.0191,-0.0002,-0.004
2,A,2012/9/4,-0.0106,0.0066,-0.0047
2,A,2012/9/5,0.0043,0.0081,-0.0036
2,A,2012/9/6,0.0097,0.0047,0.0005
2,A,2012/9/7,0.0393,-0.0095,0.004
2,A,2012/9/10,0.0087,0.0019,0.0036
2,A,2012/9/11,-0.0037,0.0035,-0.0043
2,A,2012/9/12,0.0058,0.0002,-0.0008
2,A,2012/9/13,-0.0138,-0.0042,0.0001
2,A,2012/9/14,0.0023,-0.0051,0.0039
2,A,2012/9/17,-0.0295,-0.0007,-0.0059
2,A,2012/9/18,-0.0058,0.0035,0.0004
2,A,2012/9/19,0.0078,0.0029,0.0004
2,A,2012/9/20,-0.0297,-0.0063,-0.003
2,A,2012/9/21,-0.006,-0.0049,-0.0017
2,A,2012/9/24,0.0087,-0.0027,-0.0009
2,A,2012/9/25,-0.0059,-0.0052,0.0019
2,A,2012/9/26,-0.0222,-0.0084,0.0011
2,A,2012/9/27,0.0272,-0.0047,0
2,A,2012/9/28,0.0194,-0.0032,-0.0025
2,A,2012/10/8,-0.0067,0.011,-0.003
2,A,2012/10/9,0.0263,0.0032,0.0017
2,A,2012/10/10,0.0094,0.0047,-0.0026
2,A,2012/10/11,-0.0144,-0.0043,0.0013
2,A,2012/10/12,-0.0022,0.0005,0.0021
2,A,2012/10/15,-0.0056,-0.0034,-0.0012
2,A,2012/10/16,0.0027,0.0012,-0.0029
2,A,2012/10/17,0.0014,0.0036,0.0013
2,A,2012/10/18,0.0177,-0.0031,0.005
2,A,2012/10/19,-0.0015,0.0007,-0.0017
2,A,2012/10/22,0.0046,0.0018,0.0019
2,A,2012/10/23,-0.013,0.0015,0.004
2,A,2012/10/24,-0.0036,-0.001,0.0032
2,A,2012/10/25,-0.0094,-0.0056,0.0038
2,A,2012/10/26,-0.0212,-0.003,0.0017
2,A,2012/10/29,-0.0013,0.0023,0.0007
2,A,2012/10/30,0.0014,-0.0013,0.0035
2,A,2012/10/31,0.0055,-0.0027,-0.0003
2,A,2012/11/1,0.0188,-0.003,0.0026
2,A,2012/11/2,0.0028,0.0005,0.0039
2,A,2012/11/5,-0.0048,0.0028,0.001
2,A,2012/11/6,-0.0068,-0.0009,0.0037
2,A,2012/11/7,-0.0019,0.0021,-0.0037
2,A,2012/11/8,-0.0236,-0.0047,0.0004
2,A,2012/11/9,-0.0038,0.0005,0.0037
2,A,2012/11/12,0.005,0.0026,0.0063
2,A,2012/11/13,-0.0204,0.0002,-0.006
2,A,2012/11/14,0.003,-0.0025,-0.0002
2,A,2012/11/15,-0.0158,-0.0025,-0.001
2,A,2012/11/16,-0.0079,0.0017,0.004
2,A,2012/11/19,0.0003,0.0074,0.0048
2,A,2012/11/20,-0.0018,-0.0028,0.0016
2,A,2012/11/21,0.0111,-0.0005,0.005
2,A,2012/11/22,-0.0124,0.0018,0.0031
2,A,2012/11/23,0.0033,-0.0033,0.0017
2,A,2012/11/26,-0.014,0,0.0004
2,A,2012/11/27,-0.0292,-0.0203,0.003
2,A,2012/11/28,-0.0192,-0.0084,0.0039
2,A,2012/11/29,-0.0091,-0.0083,0.0039
2,A,2012/11/30,0.0129,-0.0027,0.0062
2,A,2012/12/3,-0.0249,-0.0066,0.0078
2,A,2012/12/4,0.0125,-0.0002,0.0016
2,A,2012/12/5,0.0384,0.001,-0.0002
2,A,2012/12/6,-0.0026,0.001,0.0047
2,A,2012/12/7,0.0206,0.0062,-0.0008
2,A,2012/12/10,0.0153,0.0069,-0.0037
2,A,2012/12/11,-0.0063,-0.0036,-0.0022
2,A,2012/12/12,-0.0006,0.0003,0.0004
2,A,2012/12/13,-0.0121,-0.0041,0.0013
2,A,2012/12/14,0.042,-0.0015,0.0016
2,A,2012/12/17,0.0044,0.0024,0.0008
2,A,2012/12/18,-0.0029,0.0001,-0.0027
2,A,2012/12/19,0.0061,0.0002,-0.0011
2,A,2012/12/20,0.0046,-0.0054,0.0015
2,A,2012/12/21,0.0006,0.002,-0.0001
2,A,2012/12/24,0.0057,0.0039,0.0048
2,A,2012/12/25,0.0245,-0.0041,0.0028
2,A,2012/12/26,0.0141,0.0057,0.0012
2,A,2012/12/27,-0.0066,-0.0047,-0.0069
2,A,2012/12/28,0.0117,-0.0003,0.0006
2,A,2012/12/31,0.0105,-0.0047,0.0029
2,A,2013/1/4,-0.0055,-0.0006,0.0102
2,A,2013/1/7,0.0083,0.009,-0.003
2,A,2013/1/8,0.0107,0.0073,-0.0079
2,A,2013/1/9,0.0038,-0.0015,-0.0066
2,A,2013/1/10,0.0048,0.0021,0.0029
2,A,2013/1/11,-0.0199,0.004,-0.0085
2,A,2013/1/14,0.0367,0.0016,0.0004
2,A,2013/1/15,0.0161,0.0047,-0.0006
2,A,2013/1/16,-0.0021,0.0021,-0.0071
2,A,2013/1/17,-0.0093,-0.0034,0.0035
2,A,2013/1/18,0.0165,-0.0019,0.0023
2,A,2013/1/21,0.0076,0.0041,0.004
2,A,2013/1/22,-0.0138,-0.005,-0.0004
2,A,2013/1/23,0.0017,-0.0025,0.0015
2,A,2013/1/24,-0.0199,-0.0071,-0.001
2,A,2013/1/25,-0.0027,0.0033,-0.0029
2,A,2013/1/28,0.0258,0.0008,0.0117
2,A,2013/1/29,0.0089,0.0051,-0.0022
2,A,2013/1/30,0.0032,-0.0069,0.002
2,A,2013/1/31,-0.007,0.002,-0.0019
2,A,2013/2/1,0.0084,-0.0025,0.0016
2,A,2013/2/4,-0.0085,-0.0059,0.0054
2,A,2013/2/5,0.013,-0.0066,-0.0028
2,A,2013/2/6,0.0037,0.0056,-0.002
2,A,2013/2/7,0.0049,0.0002,-0.0025
2,A,2013/2/8,0.0154,0.0014,0.002
2,A,2013/2/18,-0.0011,0.0153,0.001
2,A,2013/2/19,-0.0196,0.009,-0.007
2,A,2013/2/20,0.0184,0.0038,-0.0036
2,A,2013/2/21,-0.0212,0.006,-0.0053
2,A,2013/2/22,-0.0027,0.0022,-0.0048
2,A,2013/2/25,0.0075,0.0076,-0.0008
2,A,2013/2/26,-0.0138,0.0037,-0.0007
2,A,2013/2/27,0.0034,-0.0071,0.0044
2,A,2013/2/28,0.0224,-0.0043,0.0028
2,A,2013/3/1,0.0105,0.0096,-0.0062
2,A,2013/3/4,-0.0375,0.012,-0.0179
2,A,2013/3/5,0.0234,0.0049,-0.0042
2,A,2013/3/6,0.0145,0.0044,0.0091
2,A,2013/3/7,-0.0101,-0.0045,0.0049
2,A,2013/3/8,-0.0107,0.0024,-0.0004
2,A,2013/3/11,-0.0001,0.0016,-0.0016
2,A,2013/3/12,-0.023,-0.0131,0.0035
2,A,2013/3/13,-0.0097,0.0033,-0.0067
2,A,2013/3/14,0.0041,-0.0005,0.0001
2,A,2013/3/15,0.0025,0.0026,-0.0032
2,A,2013/3/18,-0.0128,0.0031,0.0002
2,A,2013/3/19,0.0027,-0.0031,0.0094
2,A,2013/3/20,0.028,-0.0012,-0.0004
2,A,2013/3/21,0.0088,0.0046,-0.0035
2,A,2013/3/22,0.0029,0.0006,-0.0015
2,A,2013/3/25,-0.0008,0.0009,-0.0015
2,A,2013/3/26,-0.0077,-0.0006,-0.0017
2,A,2013/3/27,0.0021,0.0021,0.0035
2,A,2013/3/28,-0.0267,-0.0049,-0.0036
2,A,2013/3/29,-0.0024,0.0015,-0.0019
2,A,2013/4/1,0.006,-0.0007,0.006
2,A,2013/4/2,-0.0119,-0.0086,0.0077
2,A,2013/4/3,-0.0079,-0.0044,0.0015
2,A,2013/4/8,0.0053,0.0006,-0.0029
2,A,2013/4/9,0.0085,0.0023,0.0038
2,A,2013/4/10,-0.0042,-0.0048,0.0019
2,A,2013/4/11,-0.0036,-0.0008,0.003
2,A,2013/4/12,-0.0076,-0.0017,0.0007
2,A,2013/4/15,-0.0135,-0.0035,0.001
2,A,2013/4/16,0.0107,-0.0016,0.0051
2,A,2013/4/17,0.0105,0.0031,-0.0045
2,A,2013/4/18,0.003,0.0025,0.0008
2,A,2013/4/19,0.0219,-0.0002,0.0016
2,A,2013/4/22,0.0048,0.0057,0.0032
2,A,2013/4/23,-0.0283,0.0008,-0.0045
2,A,2013/4/24,0.0219,0.0045,0.0012
2,A,2013/4/25,-0.017,-0.0013,0.0013
2,A,2013/4/26,-0.0149,-0.0067,0.0004
2,A,2013/5/2,0.0066,0.0011,-0.0005
2,A,2013/5/3,0.0192,0.006,0.0032
2,A,2013/5/6,0.0183,0.0039,-0.0065
2,A,2013/5/7,0.0018,-0.0029,0.0034
2,A,2013/5/8,0.0096,0.0027,-0.0012
2,A,2013/5/9,0.0016,0.0073,-0.0033
2,A,2013/5/10,0.0037,0.0017,-0.0005
2,A,2013/5/13,0.0023,0.0068,0.0026
2,A,2013/5/14,-0.0145,0.0036,0.0002
2,A,2013/5/15,0.0141,0.0044,-0.0037
2,A,2013/5/16,0.012,-0.008,0.0032
2,A,2013/5/17,0.0167,-0.0033,0.0016
2,A,2013/5/20,0.0128,0.0108,-0.0038
2,A,2013/5/21,0.0136,0.0046,-0.0038
2,A,2013/5/22,-0.0081,-0.0079,0.0037
2,A,2013/5/23,-0.0067,0.0047,-0.0018
2,A,2013/5/24,0.0142,0.0076,-0.007
2,A,2013/5/27,0.0067,0.0086,-0.0013
2,A,2013/5/28,0.0011,-0.0172,0.0048
2,A,2013/5/29,0.0055,0.0027,-0.0011
2,A,2013/5/30,0.0005,0.0052,-0.0033
2,A,2013/5/31,-0.0082,0.0064,-0.0014
2,A,2013/6/3,-0.0075,-0.0047,0.0066
2,A,2013/6/4,-0.0201,0.0017,-0.0034
2,A,2013/6/5,0.0059,0.0036,-0.006
2,A,2013/6/6,-0.0139,-0.0018,-0.0009
2,A,2013/6/7,-0.0171,0.0027,0.0027
2,A,2013/6/13,-0.0303,0.0055,-0.003
2,A,2013/6/14,0.0207,0.0054,-0.0033
2,A,2013/6/17,0.0016,0.0041,-0.0017
2,A,2013/6/18,0.002,-0.0037,0.0031
2,A,2013/6/19,-0.0045,0.0021,-0.0077
2,A,2013/6/20,-0.0351,0.0023,-0.0016
2,A,2013/6/21,-0.0036,0.0001,0.001
2,A,2013/6/24,-0.0642,0.0037,-0.0024
2,A,2013/6/25,-0.0038,0.0075,-0.0002
2,A,2013/6/26,0.0246,0.0073,-0.0061
2,A,2013/6/27,-0.016,-0.0079,0.0075
2,A,2013/6/28,0.0021,-0.0113,0.0061
2,A,2013/7/1,0.0203,0.0041,-0.0017
2,A,2013/7/2,0.0168,0.0013,-0.0027
2,A,2013/7/3,0.0003,-0.0035,0.0025
2,A,2013/7/4,0.0061,-0.0003,0.0022
2,A,2013/7/5,-0.0053,-0.0008,-0.0045
2,A,2013/7/8,-0.0363,-0.0065,-0.0047
2,A,2013/7/9,0.0039,0.0046,-0.0009
2,A,2013/7/10,0.0302,-0.0008,0.0003
2,A,2013/7/11,0.0307,-0.0042,0.0005
2,A,2013/7/12,-0.0076,0.005,0.0007
2,A,2013/7/15,0.0233,-0.0002,0.001
2,A,2013/7/16,0.01,0.0048,0.0024
2,A,2013/7/17,-0.0162,0.0001,0.0019
2,A,2013/7/18,-0.0058,0.0103,0.0044
2,A,2013/7/19,-0.0236,0.0016,-0.0017
2,A,2013/7/22,0.0174,0.0068,0.0014
2,A,2013/7/23,0.0292,-0.003,0.0009
2,A,2013/7/24,0.0059,0.0042,0.0006
2,A,2013/7/25,-0.0189,-0.0033,-0.0084
2,A,2013/7/26,-0.0018,0.0052,0.0021
2,A,2013/7/29,-0.0205,0.0091,-0.0037
2,A,2013/7/30,-0.003,0.0017,-0.0009
2,A,2013/7/31,0.0044,0.0032,0.002
2,A,2013/8/1,0.0312,0.0009,0.0018
2,A,2013/8/2,0.0039,0.001,0.002
2,A,2013/8/5,0.0168,0.0013,-0.001
2,A,2013/8/6,0.0114,-0.0029,-0.0004
2,A,2013/8/7,-0.0115,-0.005,-0.0003
2,A,2013/8/8,0.0042,0.0034,-0.0004
2,A,2013/8/9,0.0018,0.0013,-0.0003
2,A,2013/8/12,0.0147,-0.0021,-0.001
2,A,2013/8/13,0.0051,0.0043,0.0029
2,A,2013/8/14,-0.0025,0.0008,0.0004
2,A,2013/8/15,-0.0126,0.0023,0.0057
2,A,2013/8/16,-0.0211,-0.004,0.0014
2,A,2013/8/19,0.0196,0.0048,0.0021
2,A,2013/8/20,-0.0014,0.0087,-0.0007
2,A,2013/8/21,0.005,0.0095,-0.0026
2,A,2013/8/22,0.0028,0.0008,0.0011
2,A,2013/8/23,-0.0021,-0.001,-0.0086
2,A,2013/8/26,0.0198,0.0003,-0.0015
2,A,2013/8/27,0.0062,0.0027,-0.0007
2,A,2013/8/28,-0.0128,-0.0031,0.0018
2,A,2013/8/29,-0.0023,0.004,0.0015
2,A,2013/8/30,-0.0167,-0.0106,-0.0064
2,A,2013/9/2,0.0114,0.0001,0.005
2,A,2013/9/3,0.0163,-0.0016,0
2,A,2013/9/4,-0.0002,-0.0005,0.0034
2,A,2013/9/5,0.001,0.0047,-0.0012
2,A,2013/9/6,0.0048,0.0014,-0.0015
2,A,2013/9/9,0.0098,-0.0009,-0.0019
2,A,2013/9/10,0.0051,-0.0006,0.0024
2,A,2013/9/11,-0.0099,-0.0106,0.0105
2,A,2013/9/12,0.0006,0.0016,0.0018
2,A,2013/9/13,0.0064,-0.001,-0.0031
2,A,2013/9/16,0.0037,0.0005,0.001
2,A,2013/9/17,-0.0151,0.0016,-0.0026
2,A,2013/9/18,0.0062,0.004,0.0021
2,A,2013/9/23,0.0233,-0.0012,-0.0005
2,A,2013/9/24,0.0003,0.0009,-0.0018
2,A,2013/9/25,-0.0059,0.0011,-0.0009
2,A,2013/9/26,-0.0149,0.0045,-0.001
2,A,2013/9/27,0.0038,-0.0033,-0.0001
2,A,2013/9/30,0.0126,-0.0004,0.002
2,A,2013/10/8,0.0184,-0.0004,0.0008
2,A,2013/10/9,0.0092,0.005,0.0017
2,A,2013/10/10,-0.0068,-0.0061,0.0037
2,A,2013/10/11,0.0098,0.0015,0.0075
2,A,2013/10/14,0.01,0.0059,-0.0061
2,A,2013/10/15,-0.0023,0.0011,-0.0056
2,A,2013/10/16,-0.0269,-0.0042,0.0016
2,A,2013/10/17,-0.0002,0.0061,-0.0017
2,A,2013/10/18,0.0068,0.0009,0.0012
2,A,2013/10/21,0.0254,0.0009,0.0055
2,A,2013/10/22,-0.0131,0.0073,0.0023
2,A,2013/10/23,-0.0231,-0.0012,-0.003
2,A,2013/10/24,-0.0065,0.0002,0.0005
2,A,2013/10/25,-0.0198,0.0054,0.0027
2,A,2013/10/28,-0.0023,-0.0004,0.0048
2,A,2013/10/29,-0.0183,-0.022,-0.0006
2,A,2013/10/30,0.0159,0.0019,0.0035
2,A,2013/10/31,-0.0136,0.0064,-0.0036
2,A,2013/11/1,-0.0039,-0.0033,-0.003
2,A,2013/11/4,0.0047,0.0066,-0.0001
2,A,2013/11/5,0.0132,0.006,-0.0034
2,A,2013/11/6,-0.0113,0.0075,0.0006
2,A,2013/11/7,-0.0129,-0.0005,-0.0017
2,A,2013/11/8,-0.0138,0.0017,-0.0029
2,A,2013/11/11,0.0063,0.006,0.0013
2,A,2013/11/12,0.0092,-0.0001,0.0008
2,A,2013/11/13,-0.0186,-0.0002,-0.0024
2,A,2013/11/14,0.0143,0.0028,0.0081
2,A,2013/11/15,0.0187,0.0014,0.0025
2,A,2013/11/18,0.0225,0.0017,0.0058
2,A,2013/11/19,0.0012,0.0074,-0.0025
2,A,2013/11/20,0.007,0.0046,0.0004
2,A,2013/11/21,-0.0043,-0.0012,-0.001
2,A,2013/11/22,-0.004,-0.0002,0.0031
2,A,2013/11/25,-0.0012,0.002,0.005
2,A,2013/11/26,0.0015,0.0064,0.0013
2,A,2013/11/27,0.0146,0.0002,0.0018
2,A,2013/11/28,0.0099,-0.0051,0.0035
2,A,2013/11/29,0.0081,0.0071,0.0095
2,A,2013/12/2,-0.0499,-0.0253,0.0035
2,A,2013/12/3,0.0188,-0.0029,0.0034
2,A,2013/12/4,0.0114,0,0.0024
2,A,2013/12/5,-0.0063,0.0055,0.0021
2,A,2013/12/6,-0.0021,0.0018,-0.0051
2,A,2013/12/9,0.0096,0.0073,0.0014
2,A,2013/12/10,0,0.0006,-0.0018
2,A,2013/12/11,-0.0095,-0.0002,-0.0022
2,A,2013/12/12,0.0064,0.004,0.0012
2,A,2013/12/13,0.0037,0.002,0.0061
2,A,2013/12/16,-0.0135,0.0033,0.0041
2,A,2013/12/17,-0.0069,0.0018,-0.0025
2,A,2013/12/18,-0.0007,-0.0002,-0.0014
2,A,2013/12/19,-0.0074,-0.0024,0.0011
2,A,2013/12/20,-0.014,0.0013,-0.0041
2,A,2013/12/23,-0.0011,-0.0054,0.0006
2,A,2013/12/24,0.0092,0.0038,-0.0008
2,A,2013/12/25,0.0151,0.0053,0.0108
2,A,2013/12/26,-0.0182,-0.0004,0.0012
2,A,2013/12/27,0.0177,0.0046,0.0034
2,A,2013/12/30,0.003,0.0072,-0.0008
2,A,2013/12/31,0.0041,-0.0068,-0.008
2,AB,2009/1/5,0.0347,0.0095,0.0093
2,AB,2009/1/6,0.0301,0.0047,0.0026
2,AB,2009/1/7,-0.0018,0.0093,0.0005
2,AB,2009/1/8,-0.0202,-0.0022,-0.007
2,AB,2009/1/9,0.0232,0.011,0.0006
2,AB,2009/1/12,0.0064,0.0063,0.0042
2,AB,2009/1/13,-0.0287,-0.0043,0.01
2,AB,2009/1/14,0.0399,-0.0034,-0.0011
2,AB,2009/1/15,0.0041,0.0057,-0.0031
2,AB,2009/1/16,0.0093,-0.0046,0.0001
2,AB,2009/1/19,0.0021,-0.0034,-0.0048
2,AB,2009/1/20,0.0089,0.0009,0.0023
2,AB,2009/1/21,-0.003,0.0015,0.0031
2,AB,2009/1/22,0.0153,-0.0028,-0.0049
2,AB,2009/1/23,-0.0046,-0.0005,0.0046
2,AB,2009/2/2,0.0201,0.014,0.0004
2,AB,2009/2/3,0.0259,0.0042,-0.0038
2,AB,2009/2/4,0.0231,-0.0065,0.0035
2,AB,2009/2/5,-0.0134,-0.0017,-0.002
2,AB,2009/2/6,0.0457,0.001,0.0001
2,AB,2009/2/9,0.0339,-0.0055,-0.0086
2,AB,2009/2/10,0.0264,0.0017,-0.0002
2,AB,2009/2/11,0.0014,0.0034,-0.0055
2,AB,2009/2/12,0.0107,0.0113,-0.0036
2,AB,2009/2/13,0.0381,0.0001,-0.0051
2,AB,2009/2/16,0.0175,-0.0031,0.0104
2,AB,2009/2/17,-0.0385,-0.0038,-0.0045
2,AB,2009/2/18,-0.0406,0.0066,-0.0032
2,AB,2009/2/19,0.0204,-0.0019,0.007
2,AB,2009/2/20,0.0303,0.0065,0.0063
2,AB,2009/2/23,0.0339,0.001,-0.0007
2,AB,2009/2/24,-0.0387,-0.0004,0.0001
2,AB,2009/2/25,-0.0033,0.0157,0.0158
2,AB,2009/2/26,-0.0638,-0.0056,0.0051
2,AB,2009/2/27,-0.0464,-0.0194,-0.0132
2,AB,2009/3/2,0.0218,0.0038,0.0029
2,AB,2009/3/3,0.0014,0.0064,0.0041
2,AB,2009/3/4,0.0637,-0.0026,-0.0092
2,AB,2009/3/5,0.0052,0.0103,0.0007
2,AB,2009/3/6,-0.0049,0.0025,-0.0031
