"Stkcd","Alpha_2009/1","Alpha_2009/2","Alpha_2009/3","Alpha_2009/4","Alpha_2009/5","Alpha_2009/6","Alpha_2009/7","Alpha_2009/8","Alpha_2009/9","Alpha_2009/10","Alpha_2009/11","Alpha_2009/12","Alpha_2010/1","Alpha_2010/2","Alpha_2010/3","Alpha_2010/4","Alpha_2010/5","Alpha_2010/6","Alpha_2010/7","Alpha_2010/8","Alpha_2010/9","Alpha_2010/10","Alpha_2010/11","Alpha_2010/12","Alpha_2011/1","Alpha_2011/2","Alpha_2011/3","Alpha_2011/4","Alpha_2011/5","Alpha_2011/6","Alpha_2011/7","Alpha_2011/8","Alpha_2011/9","Alpha_2011/10","Alpha_2011/11","Alpha_2011/12","Alpha_2012/1","Alpha_2012/2","Alpha_2012/3","Alpha_2012/4","Alpha_2012/5","Alpha_2012/6","Alpha_2012/7","Alpha_2012/8","Alpha_2012/9","Alpha_2012/10","Alpha_2012/11","Alpha_2012/12","Alpha_2013/1","Alpha_2013/2","Alpha_2013/3","Alpha_2013/4","Alpha_2013/5","Alpha_2013/6","Alpha_2013/7","Alpha_2013/8","Alpha_2013/9","Alpha_2013/10","Alpha_2013/11","Alpha_2013/12"
2447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520644186108967,0.034816002753607,-0.00869105083422453,0.00385698216401337,-0.00380624587841554,0.00204490524225385,-0.00841124625774656,0.00705673801655639,-0.00402680742755626,-0.00113611599595816,-0.00387240711632234,0.00158865650295294,0.00944292519765109,0.00510964251749368,-0.00543061583354523,0.00388506771145699,0.00772565968724694,0.00261918469784364,-0.00516385981585491,0.00448262717159002,0.000401228172258795,-0.0011847213955519,0.00627993687077621,0.00570961879069116,0.00297090354167564,0.00324102425126398,0.00010776832612242,0.0027085283996876,-0.000554031093716152,-0.00238554141527564,-0.000565740525169179,-0.00022234903977095,-0.00133530361180603,0.00218012199717223,-0.000460259480305214,-0.00177924689245535,-0.00423005520943658,0.00529260710894527,-0.00209631530221646,-0.001294095502082,-0.0021689839427263,0.000927611074928636
2448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140340146005184,0.00425962107758269,-0.00905696442321443,-0.0034002659608698,0.00449674070008193,0.000248662593308944,-0.00521031549713043,-0.00467120122740423,-0.00293957944522808,-0.0042121970975228,-0.00441804514675818,0.00996946558775855,-0.000174894892584465,-0.000655270868872386,-0.00277306676465629,0.00161495889500127,0.00101592076087244,-0.00307721947701559,0.000600021073360327,-0.00223376750242114,0.00258723382198998,0.00274573988270242,-0.00155953802525216,-0.000528570037992037,0.00245384254917044,0.00150963741810808,0.00129506252248345,-0.000956590485418004,-0.000555867175814841,0.00299484993801514,-0.00246593632233942,-0.000134159238034519,-0.000834126390800281,0.0036125470960324,0.00474008526055499,-0.00537864775117566,-0.0002220780236605,-0.0043511704849537,0.00281170338558994,-0.00639439665963218,0.000956480657619918,0.000291625866439949
2449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010704883669279,0.00766701284132247,-0.00676043916088458,-0.00453589206105566,0.00931963862348594,0.00395139398221935,-0.0011844801812731,-0.00638133794468423,-0.00703575976165559,-0.00894261846613626,-0.00100479802553782,0.000425778115513811,-0.002600281424069,0.00208714516696673,-0.00168256333746933,-0.0043206612370153,0.00443816009022222,0.00177544974933494,-0.0062059904221489,0.00227352068222802,-0.000164446555803582,-0.000153533898670153,0.00537198137965851,-0.000377002019335927,-0.00174565637018376,0.00739654436837252,-0.00119707126797033,-0.00258957719946517,-0.00320484250097917,-0.00236236950372644,0.00368452330021793,0.00180809252565859,-0.00100546899515416,0.000830644341520494,0.00114182181090473,0.00542993010792689,-0.0041253500141701,-0.00251259342633884,0.00186153430586842,0.00218879072216741,6.96706239789534e-05,0.00533012320777507
2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0607337452689219,0.00210262775860436,-0.00628424636398887,0.00608625932860372,0.0169638696503237,0.00270049762674957,0.00433267654862125,0.00456006016886126,0.000936235657664213,0.00419898675678723,-0.0023685754868696,0.00574431893862403,0.0134956485117094,0.000698667148878516,-0.00750471121230194,0.00379565196666269,0.00371966942315313,0.00215084649422192,-0.00687325312268716,0.00390877881750785,0.00601041054109164,0.00127600009769122,0.000595133199627538,0.00139155306378968,0.0100053947647723,0.00733723343442202,0.00233638962656193,0.00590249334237978,-0.0034693607408131,0.00336963047524728,0.00142441217613682,0.00212332150487363,0.00851342175274332,0.00968336010523515,0.0016341025075046,0.0173658697256644,-0.000150113142777268,-0.00379727576837969,-0.00653393003386459,-0.00066193349301659,0.00366548168913375,-0.000146969519794199
2451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00243463566928306,-0.00325014325615204,0.00133672736215247,8.28458211020164e-05,0.000600484573677652,-0.0034247281624827,0.00418006896697477,0.00110012951331119,-0.00158076698569338,-0.0060890317641929,0.00402651189072176,0.000542634958262563,0.00092097081875225,-0.00192591112133832,-0.00180668763214367,0.00327110154088827,0.00283965397802001,-0.00364280310717992,0.00352863641553809,-0.00260905301837669,-0.00174806707277017,-0.00034239862091026,-0.0011186562051929,-0.00345897598846515,0.0022859499978081,0.0157973185681633,-0.00852326285343307,-0.00571592756574888,-0.00124929411300287,-8.92876125572869e-05,0.0024703798874821,-0.00234295613669469,-0.00287371886669373,0.00370368563574561,0.0051236719286623,0.00219843615681476,0.00925442569672344,0.00457181887495327,-0.00868284938986423,0.00464035322037457,0.00545922915756022
2452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00122299288380546,-0.00573978054147147,-0.002853732536768,0.00214101365135145,0.00132454508793659,-0.00294287218609363,-0.00042238333543821,-0.00205628074409127,-0.00645303523367962,0.00122247513378781,-0.00349341885379496,-0.000695411531151834,0.00245424635435442,0.0035163945930698,-0.000285312861787096,0.00626579857250951,-0.00687058854320907,-0.00327992477720542,0.00169325174139116,0.0018483131759572,0.0030927414366271,-0.0011474568888762,0.00264432652680457,-0.00323301782490277,0.00219940695153237,-5.07641070492138e-05,0.00145553822203445,-0.00318229281799041,0.000693828798426243,-0.000775698151654647,0.0030998443437435,-0.00215373658688757,-8.74482382000932e-05,0.0037569360804901,0.00353505399031438,0.00295316331906559,-0.00511899103248512,0.00542130348582026,0.00815556919980956,0.00402784538086149,0.00506495168542297
2453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127955478956432,-0.00854684995336747,-0.00614829596208746,0.00853276239036122,0.00855999703783759,-0.0100541470565059,0.00133583871134776,-0.00268996683809606,-0.00523393640192482,0.00872433873131256,-0.000852389970038905,0.000125973740970897,-0.00309442741273897,0.000334556345762807,-0.00467508857188923,-0.000535567780351168,-0.0047962754335145,-0.00351595932026861,0.000626844955799859,-0.000954598680864723,0.00451185037129462,-0.00219661165358465,-0.0035536041133554,0.000381315944366968,0.00318225009992773,-0.00639868521896438,0.00286778900093502,-0.00575011431312645,0.00335026571499853,0.00214984425774635,-0.00153841196087068,0.00410513907624895,0.00502158972483833,0.00613889595688678,-0.0123616890346093,0.00235729487576126,-0.00501713346666255,0.00449129087949253,-0.00439845045152685,-0.000728713879722547,0.00756103308394989
2454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00393392911673841,0.00151413175607411,-0.00321363795350209,0.00441284027175524,0.000428176745217038,-0.00265014321384321,-0.00234943529208199,-0.000191856689739997,-0.00254100627259449,0.000389230634215342,-0.00560796868865006,0.00435466477274874,-0.00261961568491545,-0.00431873192659546,-0.00606990946449744,0.00146810123509491,-0.00516232164848516,0.0054018318682565,-0.00145999513776302,-0.00171901070762441,-0.00348991088129237,0.000874997144683283,0.00351257020803334,-0.00949479290939948,0.00196003375692469,-0.00217029935263213,0.000390696877415776,0.000282256516306434,-0.000320641154007317,-0.00222990316843592,0.00523796555121296,0.00166905701321074,0.0124977388396692,0.00344820991710687,-0.0106921341915404,6.33860040006292e-05,0.000867208633283959,-0.00131801304872518,-0.00032170619783341,-0.000844617466556377,0.00386839482799402
2455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0323836204771172,-0.00683030763034931,0.000417301400311716,0.00927026729221296,0.00210800205612586,-0.0074698605782962,-0.00589372438046517,0.000611215012919211,-0.00179014680674825,-0.00626202035168864,0.00249392943109846,0.00747400998661245,-0.00556547569684414,0.00434426312375063,-0.00787663857431545,0.000298619032940413,-0.00625586030107561,-0.00146142577362225,0.00360521110994949,0.00619436079287897,-0.0155172538690313,-0.000965780462734123,-0.00102249700656296,0.0021048241824745,0.00700349159950248,7.34289402366092e-05,-0.00203917915116642,0.00531657435556696,0.000636714316415655,-0.000750638954510793,-0.00150106108934951,-0.000839562614968871,-0.000964303643904704,0.00193844536606106,-0.00583462355792493,0.00206176111320469,0.0019344781836317,-0.000950265468450072,-0.00226071351318523,0.00392356977697759,0.0096332782397268
2456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389127103712626,-0.00302851820561023,0.0138206481392536,0.00782155729484163,0.000867929713774088,-0.00690980554534293,0.00718057746593262,-0.00404673834619088,-0.011403939041624,-0.000705339260623261,0.00641696126516749,-0.00651245467409958,-0.0032168181002513,0.00355410907394881,0.00171516348891789,0.00912061907027688,-0.000637237947522521,-0.0177778875084957,0.0199872099268226,0.00387888506873214,-0.00287933289227697,0.00998717938643848,0.00612278591706345,0.00663890003939211,0.00817748667913348,0.000399806403888286,0.0106603826719271,-0.00193824367140909,0.00368224043236092,0.000310900226925199,0.00684777460283615,0.0230883610797805,0.0150725279466441,-0.00142600309291961,0.015973289428058,-0.00186456631041699,-0.00206859120360703,-0.00624247865621302,0.00222797471624907,0.00464718368348811,0.00262932943036271
2457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132659285043954,-0.003824306645957,0.00769827270485023,0.00959535586797479,0.00661886265712827,0.00575586130740135,-0.00729955242473568,-0.00374103272712444,-0.0143363333432742,0.00322332644934416,0.00506382836717252,0.000318570297850935,-0.00101559506759872,-0.0007497238672648,0.00257221181421926,0.000972826130010138,-0.00330706929396506,-0.00333678321907654,0.00460018005962067,0.00598789554587138,-0.00722025515231301,0.0012388916184716,-0.00545672624266194,0.00169631204753585,0.00384855173025335,-0.00127458035668731,0.00680410339946608,-0.000669721507701646,-0.00160088209608413,0.000750842657002085,0.00375361242416274,0.00100898713809808,-0.0116489539846837,-0.00234682278781559,-0.00925165045964539,0.00702011268227551,-0.00201636867769494,-0.00123097571896281,2.16945924103812e-05,-0.000380717007839591,0.00367427023669641
2458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289691126818034,-0.00344057806207121,-0.00680162078867121,0.00744976331059805,0.00516664924647666,0.000203012394767705,0.00200554693853854,-0.00517689323545988,-0.00157608238465441,-0.00210281721215733,6.40927994559022e-05,0.00485746379533781,0.00447785363906582,0.0090030456220626,0.00470198038345609,0.00305532124808262,-0.00597794692639887,0.00258002169272921,0.00818320973279404,4.03032181007824e-06,-0.00166301702249511,-0.0036415895346549,0.000706306407604766,-0.000205416739947809,-0.00701973197204299,-0.00123324327771386,-0.00544989274178659,-0.0063354435805891,0.000553733678616896,0.00386030493398576,-0.0033831794728954,-0.00964760812389412,0.00869787947241038,0.00683495092633803,-0.00382896578380316,0.00419455614554337,0.00162685364659019,-0.00530252584772591,-0.00380646324692238,0.00256768044726055,-0.00249166254354132
2459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357372595800559,-0.0115468881529745,-0.00190456766674616,0.000805906772881993,-0.00164111304693388,0.00594613078164547,0.000402810050079346,-0.00374446748674904,-0.0105162710302471,-0.00126323573705628,0.0134714692903043,0.00572795668551552,-0.00725639059098016,-0.000918494430715809,0.00364999887083376,-9.70567074136613e-05,-0.0202978903864681,-0.00979060423114937,0.00273673679852196,0.00358948310828453,-0.00776190196722492,0.00388438600819043,-0.00206844865511708,0.00709817074432634,-0.0111187274955136,-0.00101441117454569,-8.10349426110732e-05,-0.0019827151016823,-0.00404798382751999,-0.00359763717480736,0.00153227663884772,0.00406008971999704,-0.00134443563446944,-0.000371796435258179,0.000554778811099424,0.000237340546312632,0.00250212640264282,-0.000321395365007549,0.0107321252695165,0.00259343462535221,-0.0018622060659554
2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143092317292108,-0.00838617737284853,-0.00914816347719274,-0.00366238176928876,-0.00291337042256153,-0.00400528812443304,0.00249301442395323,-0.00175647104236053,-0.00343619214915112,-0.00205443099837212,0.0074273884132021,0.00363952473603018,0.00119908952307924,0.00664953931933834,0.000618924184904314,-5.49300139120407e-05,0.00111227151114471,0.000929782435867783,-0.00184261415421975,0.0043238319266854,0.000777989842880319,0.00126469503116457,0.00189320327587772,0.001890403573246,-0.000654708824707118,-0.00420781430494698,0.00113785929432661,-0.00377433047856601,-0.000524129753447957,0.00258565616318186,-0.000936874520673126,-0.00397657104002575,0.00358260331544985,0.00430085701762908,0.000156196919451071,0.0067229752120569,-0.00460214025907843,-0.0013637969591267,-0.00449072569866505,0.0012077038204435,0.00517584819823592
2461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00984093028818983,-0.00123730899694688,-0.00285369787712787,-0.00560528161552134,-9.25560314704334e-05,0.00431966755679523,-0.00457431885394253,-0.00159552753585545,-0.000953644169792345,0.00108881721472059,0.000818598769774965,-0.00041640587347027,-0.00385390991786821,-0.00380678053369133,0.00678062796052333,-0.00989666889465365,-0.00297154189468544,0.00477933679235714,9.69849480358369e-05,0.00270101141871525,0.00458474084057843,0.000534019031014245,-0.00261229961912771,0.000667253108761818,0.00045596513489641,-0.000331245534138429,-0.00206048147336533,-0.000662915715526119,-0.00153684799803732,0.00501209496376747,-0.000378136386831963,-0.00211029234315269,-0.00102273153489454,-0.00167925681842199,0.000973065164110746,0.00401087612931987,-0.00403131665128788,0.00123157029190223,0.0086060858408516,-0.00508885031141451
2462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00426285578033666,0.00106744975807008,-0.00451097455944441,-0.000608773403656998,-0.00616576159976752,-0.000795649862480654,-0.00281846047541154,0.00246398193390589,-0.00702494413483773,0.00192569996613618,0.00286149619828699,0.000247167702646689,-0.000574453644597199,0.000241630931425029,0.00176900992254223,-0.00458080066370573,-0.00186176165982945,0.00129105108699428,-0.000786681097323374,0.00447945911847154,-0.00134602919565273,0.00800863979822244,0.00391080842929308,0.000652886555320887,-0.00199587646479934,-0.00506525108346324,-0.00516071818514052,-0.00609887425393897,-0.00140298105329584,0.00793946371379259,-0.00203661784525718,0.00177719199104557,0.0114484585154103,0.0118023154274179,0.00254546058566811,0.00633869974374065,0.0056844885609789,-0.000398658934246403,0.00331622386418156,-0.00213744456368502
2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00796263360908232,0.000190289969511324,0.00017153408288906,3.84632916440937e-05,-0.00361601400679747,-0.000912773042640073,-0.000313729104298144,-0.00224680332573632,-0.00155530175775178,0.00118669181280093,-0.00104220937995861,0.0011704501934569,-0.00200691725101131,-0.00651773991084581,-3.56717263086513e-05,0.000532252754874563,-0.00173795375102275,-0.00183575323460644,0.00294615291545309,-0.0038004181722387,-0.00276761714532982,0.000753695137698388,-0.000882717788895719,0.00317012622767992,-0.000241140694170784,0.000399504118409392,0.00107448122207278,-0.000432431330921154,-0.00349879147091306,0.00611214424979613,0.00339614910416726,-0.00435959077346635,0.000383035543932969,-0.00341968780576391,0.00723752809462413,-0.00299977667977949,0.00506744814057028,-0.00421916444746522,0.00116213735120464,-0.00214322536028679
2464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00236677028955671,0.00558008787195455,-0.00178026021447333,-0.000248305533910947,-0.00518407320974279,-0.00370476253309954,-0.00509090582154713,-0.00281647637222563,-0.00223937787191598,0.00203155397431193,-0.000201899640530514,-0.000556839755136472,0.00298018629267642,NA,NA,0.00592988220751071,-0.0135496532578223,0.00864015943133658,0.00027081492704429,-0.0120642600104179,0.00468895052291612,-0.00198803944427036,-0.000396669976791652,0.00534526417436711,0.00332392956705555,-0.00150125811897177,-0.00385067513780122,-0.00404511875880767,-0.00247731752373639,0.00298246595324147,0.00127639499311058,0.000131169687302192,0.000283315101334467,-0.00579359153236403,0.00102334638524439,-0.00442610573988295,0.0015281091333404,-0.00167766081277402,0.0029105605088453,0.0039329964769916
2465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0112496029981021,0.00212243618126313,-0.000226246087817558,-0.000611656424787865,-0.00415813039293128,0.00186188712661359,-0.00369794128900931,-0.00712658287311395,0.00142793390200062,0.00170154069165346,0.00247557617991899,-0.000842910696872438,-0.00209519045121748,-0.00456316707814449,0.004868638097531,-0.0001936067431852,-0.00749143568816849,0.00246685842187845,0.00351242738004063,-0.00054197761457227,-0.000202625854745287,-0.00206723498433789,0.00283119138887191,0.00463229749417704,0.00459509988130331,-0.00160693746369369,-0.00231741564506368,0.00434639827168363,-0.000892657584596668,0.00240763860027497,0.00115885099738144,-0.0014506243280355,0.00338231067210394,-0.00270891241100119,0.00271968788949568,-0.00230387105848139,0.00480178491546212,-0.00250834629290329,0.00954025751808905,0.00210444152329581
2466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00928815278983825,-0.00968633310278463,-0.00287839512420348,-0.00573646351545635,-0.00133660400187627,0.000621089192833835,-0.00358132447757804,-0.000573882376047627,-0.00383318742922264,0.00741830462155532,0.00946552304868583,0.00449434429458976,0.00681336659827309,0.00338424980423047,-0.000592355579811897,-0.00320361205371271,-0.00127190923457825,0.00133550112991129,0.00301493542191985,0.00387270828110482,-0.00012550724255504,-0.00181430016054003,0.00125471345366435,0.00261162734116103,-0.00149189964402985,0.000550865569838609,-0.00199103921589673,NA,0.00316582995266134,0.00629842061325152,-0.00190640205120468,-0.00198006465618206,0.00830529998161533,-0.00531754537390224,0.00121049087155654,-0.00616115685207307,-0.00179303635031316,-0.00920057433948686,0.00260818386604877,0.00286996337201207
2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281678499303683,0.00247540215309051,0.00145064257890349,-0.00321685458475148,-0.00340268791408463,0.0040422234767194,-0.00299028326417293,-0.00169752832345289,0.00179788758637121,-0.00157374307440767,-0.000370525918262482,0.00330566037133641,-0.00459122367412602,0.00907204771598756,0.00358396194198872,0.00170387573831802,-0.00618414724576247,0.0031667481129234,NA,NA,0.0038922795421971,0.00171286672974165,-0.00319078921750717,0.00381258663360032,-0.00646476406937118,-0.00162075077743663,0.00390407993363497,-0.00179757879034859,0.0150824764955776,0.00582480901421557,0.00594372464768441,0.00150396327228118,-0.00206563153934923,0.00617172144244003,0.00325669026267281,0.00114521107467005,0.010483215934148,-0.0077264538752586,-0.000730406625818839,-0.00195902206852552
2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139889732500768,0.00561377633897674,-0.00412277873181838,-0.00112946845500552,-0.0046130479288775,-0.00265634784419856,-0.000208238881374552,-0.0101259964176427,0.00247528611184355,0.00775078281170057,-0.00396726120785186,0.000668304394252027,0.00439436452211574,0.00625581107846962,0.00134302085098228,-0.00715524216212696,-0.0109026837148196,0.00982260402648967,0.00148395779626943,-0.003190005467174,0.00124558249856969,0.00702906025996337,0.00735155565167359,-0.0048084383454884,-0.00161521066467441,0.0070033452734553,-0.00143630465713899,-0.00480872007589924,0.000504812685301711,0.00332028666164009,0.00083512936107344,-0.00663740378690874,0.00190161281445357,-0.00285834783802957,0.00445064813017969,-0.00456993509290594,0.00345840429723844,-0.0008563166471431,0.0027232529516305,0.000279690615643324
2469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380542892493184,0.00518059512570038,0.0250922776329449,0.000882434311763028,-0.00916420287311528,-2.42053921644036e-05,-5.08030532831908e-05,-0.00529148875682424,-0.00434350427630773,-0.000628167058044687,0.0147881078288798,0.00160545833170005,0.009132110300587,0.00481352571306219,-0.000954729969452995,-0.00274826192255829,-0.00521530599470367,0.000215305441682317,-0.000569133901681737,-0.007323389905676,0.00170573710851367,0.00457324889766544,0.00318342664901859,0.00618803641024071,0.00406408021509172,-0.00159856208123414,0.00133195215843674,-0.000949815141110566,-0.0018288273893464,0.00474149648161464,-0.00136942617800907,-0.000732015045879578,0.00686988021737804,0.00261006430387207,-0.00358110128750267,-0.00245918342129317,0.00283301283387364,-0.00157560801379322,0.00138301269338897,-0.0031892613077607
2470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394029106687856,0.0052464562727616,0.000272470614797282,-0.00226401678953756,-0.00283641544350861,4.57610250266332e-06,-0.000392772812058866,-0.00094897968332256,0.00438792109301559,-0.0019581515289755,0.000343845756067108,0.00372986159197811,0.0020464860639701,-9.7315466282541e-05,0.00164925177852854,-0.00401846492154572,0.00258980036363618,-0.000754964006036953,0.0024386651475797,0.00277191746201124,-0.000589954382623243,-0.00216950180225983,0.00855139894620999,0.00440255701294476,-0.00201505894211334,-0.000494831179518355,-0.00363538060681686,0.000224139259442051,0.00123296773299253,0.000941259827623698,4.99440788283108e-05,0.00195241850015027,0.00349253430372313,-0.00241632575032571,0.001430952129771,-0.000485682845592223,0.00166327597578302,0.00285517397515468,0.0078792996902664,0.0032464302083661
2471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0675394276830124,0.0125206233738462,0.000202891212127988,0.00650583330042009,-0.00458018594205646,-0.0048214158533317,0.000831367827545639,-0.0046008051435857,-0.00726589024513277,0.000745305527230801,-0.000386664376523097,0.0122275350733478,-0.00129105890304478,0.00758208244121731,0.00269808137854014,0.00101259978734788,-0.00694531167050044,-0.00148574246347884,-0.00171351004987612,0.00279149210797027,0.00158908792280926,0.00122490839719619,0.005626981801046,-0.00130472891398459,0.000670328243268798,-0.00179386241326756,-0.00577594266084391,-0.00267122184520887,-0.00159090413944242,-0.00105880606919554,0.00571645027330348,0.000774145937826579,-0.000421931024596097,-0.00572775439834047,0.00968151916197337,-0.00902479986785173,0.0033617340500664,0.00557007752014802,-0.0020125567742641,0.0113715055629867
2472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358933119759383,0.00544400156847104,0.00750086905102232,-0.00175757370030305,-0.00077551063342154,-0.0021159996931013,-0.00243409299646674,-0.000973383865844078,-0.00338726861852088,0.00015676746415994,-0.00115002418118109,-0.00112945644403787,0.00184209493815596,0.00103057005816155,7.15740659658119e-05,-0.00638792703808647,-0.00317998602578366,0.00500060382342831,-0.000538667946928432,-0.00453413554740727,-0.00141010367154193,0.00162195200846844,0.00211997318081321,-0.000337797949594319,-0.000201836826909624,0.00140515599937459,-0.00347249413132745,-0.000558851150841338,-0.00197869943204314,-0.00121743824150624,-0.000277476622916829,-0.00217126751436622,-0.000647179020082321,-0.000721607468241914,-0.000477296834906699,-0.000386373472432423,-0.00262609648158533,0.0063359071017068,-0.00337185900415367,0.000603506490228744
2473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117788459612788,0.000766776248311014,8.27877507329246e-05,0.00256977923775908,-0.00533507135383416,-0.00323390138091921,-0.00417880618051019,0.00344962633750917,0.0011229993595523,0.00777262251451365,-0.00340596231562458,-0.0015989330309465,0.00404685852109269,-0.00207684685586927,0.00154031758967578,-0.00511273447043833,0.00139767972457399,0.000666655657281325,-0.000905931206815063,-0.00129519515520946,-0.00238619887295716,0.000315077824921976,-0.00113897025418088,0.00298940120426298,-0.000398219796203162,0.00172094611803275,0.000951732271146163,-0.00136083802295877,-0.00450832051610708,0.00496540402850622,0.000819232967938174,-0.00226129656099534,0.0104214800454186,NA,NA,NA,NA,NA,0.00172565376599617,0.00437632523976007
2474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032439346908305,0.0109807111985324,-0.00331635076401266,-0.00743750082008749,-0.00252757193003125,-0.00562634470055796,0.00206282808262816,0.00272459344462851,0.000975218051847359,0.00234902389475918,0.0013842563380257,-0.00222747669195983,0.0072465620340997,0.00677480242312808,0.00097999385402361,-0.0148979829850758,0.00520211340445162,-0.000992169400999704,0.000792651534748103,0.000252957857616793,0.0122021571812663,-0.00351692924295816,0.00302931149165152,-0.00489420025470112,-0.00549555552023609,-0.0058126689073421,-0.00077849100342374,-0.00270360928699721,0.0068869672843413,-0.00166274036618786,-0.00292719853941396,0.00313977648203321,0.000453837142646553,0.00948908390766606,-0.000628834977508413,0.00235602539400122,-0.0060309483164107,0.00560692227287428,-0.00105065814288696
2475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128290873644822,0.0134906138827062,0.00182141981792838,-0.00685694988139039,-0.00179879094339232,-0.00648830741322743,0.0140304955582459,-0.00473439208676463,0.00772524402429743,0.0112316266285365,-0.0045710517517477,-0.00262081478581623,-0.00277153667905498,-0.000415525778742269,0.000988461157802759,-0.00937905241542888,0.00014869260982901,-0.00275007631894636,-0.00280578979899479,0.00633681580477195,0.0112503814098515,0.00112560744754014,0.00769530082523314,-0.00227605106496141,-0.000265439998205837,-0.00691903911802045,-5.7487803178522e-05,-0.00015061676602325,0.0099143752713858,0.000396793966248138,-0.00405722537697443,0.00412251681379201,0.00256604058478201,-0.000987895053439137,0.00878649861291722,0.00256362954883598,-0.00492289938577675,0.00614108086203776,0.00804267857383405
2476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00701087183792635,0.00543061081726489,-0.00570450339804482,-0.000494392171887369,0.00189100688211181,-0.00365888376443657,-0.000382939077295664,-0.00342799734469557,0.00250346816331462,0.00465324923837255,0.00335590168250766,-0.00429478016980162,0.00517712977374568,-0.00300236805218879,0.00202963402985916,-0.00710229284078912,0.00163587106660614,0.00929636033690196,-0.0109550570059138,0.00382069114358429,0.00358968229680851,-0.00955210002016354,0.0296623952668491,-0.00185558561562783,0.0115520426865189,-0.00531196691306726,-0.00159321628994714,0.00165129292805394,-0.0032798916860107,0.00654697705446587,0.00254461395639846,0.0116734257475779,-0.00333375373381701,0.00191190811412199,-0.00845440303224775,0.00499490819835327,0.0127636694713501,-0.00121135810303024,NA
