STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19671225,0,56,-44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19671226,0,72,-56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19671227,0,72,-33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19671228,0,78,-56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19671229,10,44,-22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19671230,0,50,-44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19671231,0,22,-56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680101,0,50,-106
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680102,0,83,-61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680103,0,83,-72
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680104,0,50,-56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680105,0,61,-83
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680106,0,67,-44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680107,0,0,-83
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680108,3,44,-67
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680109,0,61,-94
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680110,0,33,-72
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680111,0,117,-22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680112,0,44,-61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680113,0,89,-78
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680114,0,100,-56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680115,0,117,-50
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680116,0,117,-56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680117,0,122,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680118,0,72,-39
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680119,0,78,-56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680120,0,111,-33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680121,0,106,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680122,0,122,-17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680123,0,117,-39
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680124,0,128,-22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680125,0,139,-33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680126,0,100,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680127,0,139,28
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680128,0,161,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680129,0,144,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680130,0,128,-28
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680131,0,144,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680201,0,94,-33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680202,0,94,-44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680203,0,133,-28
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680204,0,117,-39
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680205,0,128,-17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680206,0,150,-17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680207,0,122,-6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680208,0,156,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680209,0,144,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680210,0,128,17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680211,0,139,-17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680212,86,56,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680213,51,0,-44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680214,0,22,-44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680215,0,61,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680216,0,111,-33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680217,0,144,-6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680218,0,156,44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680219,0,167,17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680220,0,194,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680221,10,167,50
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680222,0,139,44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680223,0,167,17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680224,0,200,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680225,0,200,28
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680226,0,178,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680227,61,167,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680228,41,67,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680229,0,106,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680301,0,133,-33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680302,0,156,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680303,0,100,-6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680304,0,150,-22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680305,0,167,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680306,0,183,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680307,58,128,61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680308,3,150,39
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680309,5,133,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680310,191,61,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680311,0,72,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680312,0,111,-22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680313,0,144,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680314,0,167,17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680315,0,156,-6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680316,0,156,17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680317,0,167,22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680318,0,133,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680319,56,133,-22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680320,53,22,-17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680321,10,39,-28
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680322,0,139,-44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680323,0,189,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680324,0,206,28
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680325,0,217,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680326,0,222,28
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680327,0,211,17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680328,0,239,56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680329,0,244,44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680330,0,239,78
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680331,0,200,56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680401,51,156,56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680402,3,178,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680403,0,128,44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680404,0,167,0
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680405,0,211,17
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680406,0,228,44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680407,0,172,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680408,0,172,-11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680409,0,189,50
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680410,0,217,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680411,25,200,72
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680412,0,217,72
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680413,0,228,106
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680414,0,228,39
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680415,0,250,56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680416,0,233,100
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680417,0,228,50
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680418,0,217,61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680419,0,167,11
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680420,0,217,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680421,0,178,56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680422,51,139,6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680423,0,111,22
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680424,0,183,-6
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680425,0,217,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680426,0,233,33
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680427,0,233,44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680428,0,178,61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680429,0,222,39
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680430,0,233,61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680501,0,267,78
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680502,0,267,78
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680503,86,228,100
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680504,0,228,67
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680505,3,239,83
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680506,0,250,94
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680507,0,183,44
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680508,0,244,50
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680509,8,228,89
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680510,3,194,61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680511,145,206,67
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680512,8,211,89
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680513,0,222,72
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680514,0,239,83
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680515,0,222,89
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680516,0,244,56
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680517,0,211,72
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680518,0,233,50
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680519,0,222,94
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680520,0,294,89
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680521,0,311,100
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680522,0,306,100
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680523,0,267,111
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680524,0,272,83
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680525,0,256,100
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680526,0,283,67
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680527,0,283,94
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680528,0,311,111
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680529,0,311,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680530,0,333,133
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680531,0,306,144
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680601,0,283,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680602,0,300,133
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680603,0,322,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680604,0,333,133
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680605,0,322,144
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680606,0,306,161
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680607,13,261,128
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680608,0,250,94
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680609,0,244,94
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680610,0,256,61
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680611,0,294,89
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680612,0,339,144
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680613,0,344,139
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680614,0,344,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680615,0,344,172
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680616,0,361,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680617,0,344,189
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680618,0,367,172
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680619,0,361,178
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680620,0,383,178
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680621,0,383,183
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680622,0,383,189
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680623,0,372,183
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680624,0,350,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680625,0,333,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680626,0,322,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680627,0,372,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680628,0,378,183
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680629,0,356,167
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680630,0,311,133
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680701,0,339,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680702,0,311,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680703,224,294,172
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680704,0,250,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680705,25,189,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680706,0,261,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680707,0,306,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680708,0,322,167
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680709,0,328,172
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680710,0,322,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680711,0,339,178
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680712,0,350,206
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680713,0,350,200
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680714,8,350,211
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680715,0,344,156
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680716,0,350,161
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680717,0,361,150
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680718,0,361,189
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680719,0,328,183
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680720,0,339,178
GHCND:USW00023050,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.8,35.04722,-106.62083,19680721,0,361,178
